Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-202409-03673,2024-09-28,2024-10-03,Second Class,CUST-1112,Ritika Chopra,Consumer,West,Gujarat,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,329.89,1,0.15,53.18
ORD-202302-00560,2023-02-20,2023-02-24,Standard Class,CUST-1233,Neha Verma,Corporate,South,Kerala,PROD-0144,Bookshelf 5-Tier,Furniture,Storage,25878.85,2,0.15,-560.74
ORD-202110-05238,2021-10-26,2021-10-29,Standard Class,CUST-1208,Sneha Pandey,Corporate,East,Jharkhand,PROD-0149,Shoe Rack,Furniture,Storage,11029.4,3,0.3,-30.13
ORD-202412-07806,2024-12-19,2024-12-23,Standard Class,CUST-1142,Pallavi Sinha,Consumer,North,Uttar Pradesh,PROD-0165,Pencil Box Premium,Office Supplies,Writing,5560.79,2,0.0,843.34
ORD-202412-00513,2024-12-02,2024-12-05,First Class,CUST-1166,Aanya Iyer,Home Office,West,Madhya Pradesh,PROD-0104,Google Pixel 8,Technology,Phones,55735.56,1,0.05,12838.31
ORD-202307-01082,2023-07-19,2023-07-24,Standard Class,CUST-1410,Aadhya Kapoor,Consumer,West,Madhya Pradesh,PROD-0110,Dell XPS 15,Technology,Laptops,199331.86,4,0.0,40588.77
ORD-202111-01665,2021-11-16,2021-11-23,Standard Class,CUST-1353,Nisha Pandey,Corporate,East,Jharkhand,PROD-0161,Envelope Pack 100,Office Supplies,Paper,3675.78,2,0.05,745.72
ORD-202408-09205,2024-08-25,2024-08-30,Standard Class,CUST-1182,Ananya Yadav,Consumer,North,Haryana,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,1953.27,1,0.1,544.32
ORD-202308-01932,2023-08-11,2023-08-13,Second Class,CUST-1289,Ananya Kapoor,Consumer,East,West Bengal,PROD-0148,Kitchen Storage Rack,Furniture,Storage,22637.94,1,0.0,1674.04
ORD-202206-09716,2022-06-26,2022-06-28,First Class,CUST-1190,Kavita Agarwal,Consumer,East,West Bengal,PROD-0128,Samsung T7 SSD,Technology,Accessories,6080.28,2,0.15,1576.19
ORD-202110-01151,2021-10-20,2021-10-25,Second Class,CUST-1119,Nikhil Pandey,Home Office,West,Goa,PROD-0123,Realme Pad 2,Technology,Tablets,14856.37,1,0.0,1556.28
ORD-202407-02839,2024-07-19,2024-07-22,Second Class,CUST-1119,Nikhil Pandey,Home Office,West,Goa,PROD-0114,Acer Predator Helios,Technology,Laptops,226642.21,2,0.15,34277.33
ORD-202401-05950,2024-01-02,2024-01-06,Standard Class,CUST-1429,Aditya Mukherjee,Consumer,East,Bihar,PROD-0170,Laminator Machine,Office Supplies,Office Equipment,18282.01,1,0.05,2041.94
ORD-202202-08309,2022-02-03,2022-02-03,Same Day,CUST-1411,Sunita Pandey,Consumer,South,Kerala,PROD-0115,MSI Creator Z16,Technology,Laptops,75285.77,1,0.2,5156.76
ORD-202412-08933,2024-12-04,2024-12-04,Same Day,CUST-1195,Manish Mehra,Consumer,East,Odisha,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,4326.43,3,0.1,309.16
ORD-202101-09838,2021-01-27,2021-02-02,Standard Class,CUST-1425,Tushar Tiwari,Consumer,North,Uttarakhand,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,14932.43,3,0.0,4182.26
ORD-202111-05178,2021-11-23,2021-11-23,Same Day,CUST-1293,Diya Gupta,Home Office,West,Gujarat,PROD-0128,Samsung T7 SSD,Technology,Accessories,4074.81,1,0.1,441.6
ORD-202405-00831,2024-05-03,2024-05-07,Standard Class,CUST-1259,Sanjay Saxena,Corporate,West,Maharashtra,PROD-0158,Spiral Notebook Set,Office Supplies,Paper,2404.84,2,0.3,-6.62
ORD-202211-08312,2022-11-09,2022-11-12,Standard Class,CUST-1263,Kiran Singh,Consumer,South,Telangana,PROD-0132,Ergonomic Office Chair,Furniture,Chairs,11586.72,1,0.2,-2574.84
ORD-202107-04753,2021-07-26,2021-07-28,Second Class,CUST-1146,Tushar Mukherjee,Consumer,South,Tamil Nadu,PROD-0111,HP Spectre x360,Technology,Laptops,137000.56,2,0.05,28807.52
ORD-202405-09771,2024-05-11,2024-05-14,Second Class,CUST-1486,Krishna Pandey,Small Business,East,Jharkhand,PROD-0125,Sony WH-1000XM5,Technology,Accessories,13636.02,3,0.05,3647.11
ORD-202212-00636,2022-12-25,2022-12-28,Standard Class,CUST-1031,Aanya Kumar,Corporate,West,Maharashtra,PROD-0167,Calligraphy Set,Office Supplies,Writing,9757.48,5,0.0,2882.99
ORD-202311-04466,2023-11-04,2023-11-04,Same Day,CUST-1035,Sneha Sinha,Small Business,North,Uttarakhand,PROD-0172,Projector Portable,Office Supplies,Office Equipment,15374.57,1,0.15,4738.98
ORD-202411-06800,2024-11-19,2024-11-22,Second Class,CUST-1230,Gaurav Gupta,Corporate,South,Tamil Nadu,PROD-0103,OnePlus 12,Technology,Phones,56547.59,1,0.0,10124.85
ORD-202106-07988,2021-06-24,2021-07-01,Standard Class,CUST-1442,Vihaan Banerjee,Small Business,East,Bihar,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,6829.72,1,0.2,281.67
ORD-202204-07080,2022-04-05,2022-04-07,First Class,CUST-1156,Riya Das,Consumer,East,Assam,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,141961.86,2,0.1,28113.13
ORD-202302-06967,2023-02-26,2023-03-01,Second Class,CUST-1063,Manish Mukherjee,Home Office,West,Maharashtra,PROD-0142,Study Table,Furniture,Tables,53831.88,2,0.1,-4998.66
ORD-202311-04143,2023-11-06,2023-11-10,Standard Class,CUST-1126,Shruti Tiwari,Consumer,South,Kerala,PROD-0130,Apple Watch Ultra,Technology,Accessories,4242.83,1,0.05,729.21
ORD-202402-07028,2024-02-11,2024-02-16,Standard Class,CUST-1286,Pallavi Gupta,Consumer,South,Kerala,PROD-0159,Legal Pad Pack,Office Supplies,Paper,453.17,1,0.3,103.4
ORD-202102-09184,2021-02-28,2021-02-28,Same Day,CUST-1471,Vikram Sinha,Consumer,North,Uttarakhand,PROD-0157,Sticky Notes Combo,Office Supplies,Paper,5301.45,4,0.25,745.4
ORD-202307-00877,2023-07-24,2023-07-31,Standard Class,CUST-1120,Vivaan Singh,Corporate,East,Bihar,PROD-0130,Apple Watch Ultra,Technology,Accessories,3938.44,3,0.15,1117.98
ORD-202411-04870,2024-11-08,2024-11-15,Standard Class,CUST-1474,Kunal Mishra,Home Office,East,Assam,PROD-0114,Acer Predator Helios,Technology,Laptops,281425.91,2,0.05,55394.37
ORD-202307-05316,2023-07-13,2023-07-14,First Class,CUST-1229,Shivam Reddy,Home Office,South,Kerala,PROD-0173,Scanner Flatbed,Office Supplies,Office Equipment,37742.09,3,0.0,12880.18
ORD-202309-05223,2023-09-28,2023-10-01,Standard Class,CUST-1431,Aanya Tiwari,Consumer,South,Kerala,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,5595.64,2,0.25,-360.57
ORD-202407-00005,2024-07-06,2024-07-11,Standard Class,CUST-1479,Aditya Malhotra,Small Business,East,Assam,PROD-0123,Realme Pad 2,Technology,Tablets,23831.98,1,0.15,8028.3
ORD-202405-03052,2024-05-04,2024-05-08,Standard Class,CUST-1441,Vikram Chopra,Consumer,North,Uttar Pradesh,PROD-0172,Projector Portable,Office Supplies,Office Equipment,4225.2,2,0.3,628.35
ORD-202405-05692,2024-05-05,2024-05-07,First Class,CUST-1165,Rekha Malhotra,Consumer,South,Telangana,PROD-0105,Xiaomi 14,Technology,Phones,46361.02,1,0.1,14513.83
ORD-202412-03125,2024-12-07,2024-12-10,First Class,CUST-1293,Diya Gupta,Home Office,West,Gujarat,PROD-0129,Anker PowerBank 20K,Technology,Accessories,66328.01,5,0.05,8184.37
ORD-202305-02492,2023-05-11,2023-05-15,Standard Class,CUST-1466,Tushar Joshi,Consumer,North,Punjab,PROD-0128,Samsung T7 SSD,Technology,Accessories,27174.07,2,0.0,7023.62
ORD-202209-03855,2022-09-27,2022-10-01,Second Class,CUST-1276,Aditya Das,Corporate,West,Madhya Pradesh,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,7624.89,2,0.15,743.61
ORD-202408-04778,2024-08-06,2024-08-11,Standard Class,CUST-1162,Tushar Dubey,Corporate,North,Rajasthan,PROD-0131,Boat Airdopes 500,Technology,Accessories,4957.81,1,0.1,1688.43
ORD-202312-07510,2023-12-25,2023-12-27,First Class,CUST-1378,Ishaan Patel,Consumer,North,Uttarakhand,PROD-0172,Projector Portable,Office Supplies,Office Equipment,1364.0,1,0.0,175.5
ORD-202310-06458,2023-10-09,2023-10-14,Standard Class,CUST-1456,Gaurav Jain,Consumer,North,Rajasthan,PROD-0102,Samsung Galaxy S24,Technology,Phones,90552.98,2,0.05,23973.65
ORD-202412-06294,2024-12-03,2024-12-06,Standard Class,CUST-1389,Vivaan Joshi,Home Office,North,Punjab,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,33407.91,4,0.0,10658.95
ORD-202207-01149,2022-07-28,2022-08-02,Second Class,CUST-1378,Ishaan Patel,Consumer,North,Uttarakhand,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,164351.42,3,0.05,39210.33
ORD-202101-00575,2021-01-12,2021-01-16,Second Class,CUST-1253,Sai Das,Home Office,East,Odisha,PROD-0150,Curtain Set Premium,Furniture,Furnishings,13097.15,1,0.0,618.73
ORD-202402-03770,2024-02-23,2024-02-29,Standard Class,CUST-1122,Nisha Mukherjee,Home Office,East,Odisha,PROD-0152,Wall Art Set,Furniture,Furnishings,6955.75,3,0.1,1328.36
ORD-202411-04147,2024-11-11,2024-11-13,Second Class,CUST-1493,Sai Khanna,Consumer,East,Odisha,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,33068.84,1,0.15,4912.42
ORD-202304-00854,2023-04-09,2023-04-14,Standard Class,CUST-1240,Akash Mehra,Consumer,East,Jharkhand,PROD-0177,Document Holder,Office Supplies,Binders & Organizers,11264.82,3,0.2,1392.03
ORD-202405-05920,2024-05-24,2024-05-24,Same Day,CUST-1306,Nisha Khanna,Small Business,East,Bihar,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,166605.18,4,0.0,-12843.22
ORD-202305-09359,2023-05-13,2023-05-16,Standard Class,CUST-1134,Pooja Menon,Consumer,South,Telangana,PROD-0128,Samsung T7 SSD,Technology,Accessories,10983.98,1,0.2,-468.24
ORD-202212-06615,2022-12-02,2022-12-06,Second Class,CUST-1370,Tushar Mehra,Consumer,North,Rajasthan,PROD-0167,Calligraphy Set,Office Supplies,Writing,2146.25,1,0.2,228.32
ORD-202204-06003,2022-04-13,2022-04-13,Same Day,CUST-1312,Myra Kumar,Consumer,East,Assam,PROD-0114,Acer Predator Helios,Technology,Laptops,430025.12,4,0.0,82574.59
ORD-202410-09164,2024-10-17,2024-10-24,Standard Class,CUST-1088,Kiran Das,Corporate,North,Delhi,PROD-0118,iPad Pro,Technology,Tablets,59606.34,1,0.05,8361.51
ORD-202412-04496,2024-12-26,2025-01-02,Standard Class,CUST-1052,Sunita Joshi,Home Office,North,Haryana,PROD-0136,Folding Chair Set,Furniture,Chairs,27802.43,1,0.15,2616.55
ORD-202110-08174,2021-10-22,2021-10-27,Standard Class,CUST-1136,Sanjay Joshi,Consumer,South,Andhra Pradesh,PROD-0149,Shoe Rack,Furniture,Storage,11934.05,2,0.0,2044.79
ORD-202109-06656,2021-09-06,2021-09-11,Second Class,CUST-1354,Kavita Yadav,Consumer,West,Maharashtra,PROD-0106,Vivo X100,Technology,Phones,21302.92,2,0.1,5316.27
ORD-202201-02369,2022-01-05,2022-01-11,Standard Class,CUST-1391,Neha Singh,Small Business,West,Maharashtra,PROD-0107,Oppo Find X7,Technology,Phones,58186.12,2,0.0,14929.68
ORD-202111-04781,2021-11-15,2021-11-22,Standard Class,CUST-1151,Komal Chopra,Small Business,West,Gujarat,PROD-0119,Samsung Galaxy Tab S9,Technology,Tablets,44068.84,1,0.0,6221.27
ORD-202111-07993,2021-11-27,2021-12-02,Standard Class,CUST-1048,Sneha Patel,Corporate,East,Assam,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,3358.88,1,0.25,-335.25
ORD-202409-02951,2024-09-27,2024-09-27,Same Day,CUST-1260,Vivaan Agarwal,Consumer,South,Tamil Nadu,PROD-0167,Calligraphy Set,Office Supplies,Writing,2830.92,1,0.05,717.06
ORD-202211-05626,2022-11-08,,Standard Class,CUST-1040,Pooja Mehra,Consumer,South,Tamil Nadu,PROD-0110,Dell XPS 15,Technology,Laptops,70873.91,1,0.0,11098.21
ORD-202204-06972,2022-04-13,2022-04-18,Second Class,CUST-1004,Manish Verma,Corporate,North,Delhi,PROD-0165,Pencil Box Premium,Office Supplies,Writing,2501.98,3,0.15,605.03
ORD-202210-08717,2022-10-11,2022-10-15,Second Class,CUST-1407,Shruti Dubey,Consumer,South,Kerala,PROD-0130,Apple Watch Ultra,Technology,Accessories,5571.42,1,0.15,982.41
ORD-202312-01842,2023-12-04,2023-12-08,Standard Class,CUST-1018,Suresh Iyer,Corporate,West,Goa,PROD-0160,Graph Paper Pad,Office Supplies,Paper,1527.66,1,0.15,268.63
ORD-202112-05987,2021-12-28,2022-01-02,Standard Class,CUST-1195,Manish Mehra,Consumer,East,Odisha,PROD-0120,Lenovo Tab P12,Technology,Tablets,48657.31,5,0.1,16591.04
ORD-202404-00538,2024-04-08,2024-04-11,Standard Class,CUST-1146,Tushar Mukherjee,Consumer,South,Tamil Nadu,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,4408.48,1,0.0,850.95
ORD-202105-02807,2021-05-20,2021-05-26,Standard Class,CUST-1099,Lakshmi Iyer,Consumer,North,Delhi,PROD-0127,Logitech MX Master,Technology,Accessories,22012.63,3,0.1,4095.82
ORD-202409-05802,2024-09-25,2024-09-30,Standard Class,CUST-1398,Myra Patel,Consumer,South,Karnataka,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,48581.11,1,0.0,1954.1
ORD-202203-05597,2022-03-16,2022-03-22,Standard Class,CUST-1407,Shruti Dubey,Consumer,South,Kerala,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,18421.31,4,0.05,-736.5
ORD-202101-07207,2021-01-11,2021-01-14,Standard Class,CUST-1072,Deepak Mishra,Consumer,West,Gujarat,PROD-0124,AirPods Pro,Technology,Accessories,14868.59,1,0.0,1789.42
ORD-202107-07344,2021-07-08,2021-07-08,Same Day,CUST-1213,Sara Malhotra,Corporate,West,Goa,PROD-0142,Study Table,Furniture,Tables,55349.23,2,0.1,-887.56
ORD-202306-07561,2023-06-02,2023-06-06,Second Class,CUST-1110,Aadhya Sinha,Consumer,South,Tamil Nadu,PROD-0146,Wardrobe 3-Door,Furniture,Storage,18145.3,1,0.2,-3430.18
ORD-202110-08097,2021-10-16,2021-10-17,First Class,CUST-1076,Manish Kapoor,Corporate,West,Gujarat,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,256281.07,2,0.05,84635.7
ORD-202406-00785,2024-06-06,2024-06-07,First Class,CUST-1160,Rekha Joshi,Corporate,West,Maharashtra,PROD-0120,Lenovo Tab P12,Technology,Tablets,325517.79,4,0.0,76543.64
ORD-202205-01410,2022-05-18,2022-05-23,Second Class,CUST-1301,Aadhya Banerjee,Consumer,East,Assam,PROD-0165,Pencil Box Premium,Office Supplies,Writing,3322.66,2,0.25,542.8
ORD-202412-00155,2024-12-07,2024-12-13,Standard Class,CUST-1161,Sara Mehra,Consumer,West,Madhya Pradesh,PROD-0161,Envelope Pack 100,Office Supplies,Paper,2899.04,2,0.25,693.03
ORD-202412-07807,2024-12-05,2024-12-11,Standard Class,CUST-1053,Aanya Gupta,Small Business,East,West Bengal,PROD-0105,Xiaomi 14,Technology,Phones,61468.67,3,0.05,9747.29
ORD-202212-03010,2022-12-28,2023-01-01,Standard Class,CUST-1448,Priya Reddy,Home Office,South,Andhra Pradesh,PROD-0149,Shoe Rack,Furniture,Storage,12143.48,2,0.2,-2616.97
ORD-202411-01687,2024-11-22,2024-11-27,Standard Class,CUST-1158,Suresh Kapoor,Home Office,South,Tamil Nadu,PROD-0127,Logitech MX Master,Technology,Accessories,13588.76,1,0.0,4448.07
ORD-202210-04015,2022-10-15,2022-10-20,Standard Class,CUST-1204,Sneha Bhatia,Home Office,South,Telangana,PROD-0122,Xiaomi Pad 6,Technology,Tablets,85991.01,2,0.1,16960.3
ORD-202410-07456,2024-10-17,2024-10-21,Standard Class,CUST-1044,Rohan Saxena,Small Business,East,Bihar,PROD-0109,MacBook Air M2,Technology,Laptops,102618.65,1,0.15,11574.51
ORD-202401-03864,2024-01-04,2024-01-04,Same Day,CUST-1099,Lakshmi Iyer,Consumer,North,Delhi,PROD-0172,Projector Portable,Office Supplies,Office Equipment,31715.16,2,0.05,11280.18
ORD-202411-02734,2024-11-22,2024-11-26,Standard Class,CUST-1356,Nikhil Saxena,Corporate,South,Telangana,PROD-0116,Samsung Galaxy Book,Technology,Laptops,252567.7,2,0.0,47909.06
ORD-202406-01896,2024-06-28,2024-07-04,Standard Class,CUST-1066,Aadhya Reddy,Corporate,South,Andhra Pradesh,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,79189.33,3,0.2,-16307.42
ORD-202208-05443,2022-08-09,,Same Day,CUST-1271,Anjali Jain,Home Office,West,Gujarat,PROD-0128,Samsung T7 SSD,Technology,Accessories,5280.75,1,0.05,1078.41
ORD-202406-00570,2024-06-09,2024-06-12,Second Class,CUST-1485,Rohan Joshi,Corporate,North,Rajasthan,PROD-0124,AirPods Pro,Technology,Accessories,18729.1,2,0.1,6133.44
ORD-202411-06710,2024-11-27,2024-11-27,Same Day,CUST-1056,Mohit Verma,Small Business,South,Karnataka,PROD-0115,MSI Creator Z16,Technology,Laptops,238436.12,4,0.05,26404.33
ORD-202212-05855,2022-12-08,2022-12-12,Standard Class,CUST-1302,Neha Kapoor,Corporate,East,West Bengal,PROD-0124,AirPods Pro,Technology,Accessories,26217.81,3,0.1,8121.49
ORD-202410-01817,2024-10-27,2024-11-03,Standard Class,CUST-1349,Tanvi Banerjee,Consumer,West,Maharashtra,PROD-0146,Wardrobe 3-Door,Furniture,Storage,19587.8,1,0.1,1667.85
ORD-202306-08320,2023-06-02,2023-06-08,Standard Class,CUST-1027,Nikhil Mishra,Consumer,West,Madhya Pradesh,PROD-0143,Conference Table,Furniture,Tables,21838.32,1,0.05,511.9
ORD-202102-03395,2021-02-01,2021-02-03,First Class,CUST-1368,Tanvi Tiwari,Small Business,East,West Bengal,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,7130.0,4,0.1,939.97
ORD-202202-03328,2022-02-23,2022-02-23,Same Day,CUST-1224,Ishaan Khanna,Consumer,East,West Bengal,PROD-0114,Acer Predator Helios,Technology,Laptops,124572.19,1,0.15,33274.54
ORD-202207-00128,2022-07-13,2022-07-19,Standard Class,CUST-1283,Pallavi Kapoor,Consumer,West,Maharashtra,PROD-0116,Samsung Galaxy Book,Technology,Laptops,30413.65,1,0.05,3113.22
ORD-202212-06103,2022-12-10,2022-12-17,Standard Class,CUST-1384,Aarav Reddy,Home Office,East,Bihar,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,313873.38,4,0.0,57227.21
ORD-202211-02976,2022-11-05,2022-11-06,First Class,CUST-1301,Aadhya Banerjee,Consumer,East,Assam,PROD-0165,Pencil Box Premium,Office Supplies,Writing,2173.28,1,0.15,315.49
ORD-202308-00981,2023-08-18,2023-08-25,Standard Class,CUST-1181,Sara Joshi,Consumer,East,Odisha,PROD-0127,Logitech MX Master,Technology,Accessories,4909.42,2,0.05,659.03
ORD-202311-00191,2023-11-03,2023-11-10,Standard Class,CUST-1016,Aditya Jain,Consumer,South,Kerala,PROD-0139,L-Shaped Computer Desk,Furniture,Tables,14820.72,1,0.15,-260.02
ORD-202311-09332,2023-11-09,2023-11-09,Same Day,CUST-1322,Sneha Das,Corporate,South,Karnataka,PROD-0153,Cushion Cover Set,Furniture,Furnishings,8258.39,2,0.15,-96.01
ORD-202412-05089,2024-12-09,2024-12-12,Standard Class,CUST-1288,Reyansh Bhatia,Corporate,North,Uttar Pradesh,PROD-0179,Cable Management Kit,Office Supplies,Binders & Organizers,5328.04,2,0.15,1881.79
ORD-202311-00700,2023-11-03,2023-11-07,Standard Class,CUST-1102,,Corporate,West,Madhya Pradesh,PROD-0148,Kitchen Storage Rack,Furniture,Storage,16965.34,1,0.3,-1387.66
ORD-202311-09809,2023-11-05,2023-11-11,Standard Class,CUST-1170,Anjali Dubey,Corporate,North,Delhi,PROD-0132,Ergonomic Office Chair,Furniture,Chairs,57922.58,2,0.05,5148.92
ORD-202405-00607,2024-05-09,2024-05-14,Second Class,CUST-1070,Nikhil Tiwari,Small Business,North,Delhi,PROD-0154,Table Lamp Designer,Furniture,Furnishings,8319.67,1,0.0,642.69
ORD-202109-00302,2021-09-06,2021-09-12,Standard Class,CUST-1406,Suresh Joshi,Home Office,North,Uttar Pradesh,PROD-0121,OnePlus Pad,Technology,Tablets,147650.05,2,0.15,38727.88
ORD-202210-03421,2022-10-09,2022-10-13,Standard Class,CUST-1461,Gaurav Agarwal,Consumer,North,Rajasthan,PROD-0113,ASUS ROG Zephyrus,Technology,Laptops,129480.15,3,0.1,16371.72
ORD-202206-09854,2022-06-24,2022-06-29,Second Class,CUST-1456,Gaurav Jain,Consumer,North,Rajasthan,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,2053.48,1,0.25,420.45
ORD-202112-01061,2021-12-26,2021-12-26,Same Day,CUST-1169,Pallavi Tiwari,Consumer,North,Uttar Pradesh,PROD-0127,Logitech MX Master,Technology,Accessories,17945.46,2,0.0,3544.01
ORD-202305-03445,2023-05-20,2023-05-24,Standard Class,CUST-1261,Pooja Tiwari,Corporate,North,Rajasthan,PROD-0130,Apple Watch Ultra,Technology,Accessories,33961.83,4,0.05,11030.93
ORD-202203-01070,2022-03-28,2022-04-03,Standard Class,CUST-1199,Diya Mishra,Home Office,South,Kerala,PROD-0156,A4 Paper 500 Sheets,Office Supplies,Paper,3291.48,2,0.1,617.29
ORD-202205-02206,2022-05-18,2022-05-18,Same Day,CUST-1286,Pallavi Gupta,Consumer,South,Kerala,PROD-0172,Projector Portable,Office Supplies,Office Equipment,49586.67,3,0.0,14447.05
ORD-202111-09436,2021-11-14,2021-11-17,Standard Class,CUST-1223,Arjun Dubey,Consumer,North,Haryana,PROD-0149,Shoe Rack,Furniture,Storage,49430.32,2,0.0,-4039.78
ORD-202308-07340,2023-08-03,2023-08-05,Second Class,CUST-1049,Isha Yadav,Corporate,West,Gujarat,PROD-0152,Wall Art Set,Furniture,Furnishings,13986.71,1,0.0,709.9
ORD-202107-08209,2021-07-16,2021-07-23,Standard Class,CUST-1197,Sanjay Nair,Corporate,West,Madhya Pradesh,PROD-0130,Apple Watch Ultra,Technology,Accessories,24072.92,3,0.15,2720.3
ORD-202307-07680,2023-07-05,2023-07-05,Same Day,CUST-1167,Vivaan Banerjee,Consumer,East,Jharkhand,PROD-0107,Oppo Find X7,Technology,Phones,48056.74,1,0.05,16113.13
ORD-202304-04643,2023-04-07,2023-04-09,First Class,CUST-1470,Aditya Bhatia,Small Business,South,Kerala,PROD-0122,Xiaomi Pad 6,Technology,Tablets,43540.96,1,0.0,9601.12
ORD-202310-07684,2023-10-17,2023-10-20,First Class,CUST-1450,Aadhya Menon,Consumer,North,Delhi,PROD-0112,Lenovo ThinkPad X1,Technology,Laptops,145012.99,3,0.0,18119.65
ORD-202405-09008,2024-05-08,2024-05-09,First Class,CUST-1092,Rohan Menon,Corporate,South,Telangana,PROD-0146,Wardrobe 3-Door,Furniture,Storage,30654.26,3,0.15,1490.43
ORD-202212-07997,2022-12-16,2022-12-21,Second Class,CUST-1453,Mohit Pandey,Consumer,South,Tamil Nadu,PROD-0130,Apple Watch Ultra,Technology,Accessories,4847.48,3,0.1,519.8
ORD-202308-05601,2023-08-05,2023-08-07,First Class,CUST-1490,Tarun Joshi,Home Office,South,Andhra Pradesh,PROD-0165,Pencil Box Premium,Office Supplies,Writing,783.15,1,0.25,-71.8
ORD-202312-09152,2023-12-28,2023-12-31,First Class,CUST-1255,Gaurav Sinha,Consumer,West,Madhya Pradesh,PROD-0128,Samsung T7 SSD,Technology,Accessories,11942.3,1,0.0,3319.22
ORD-202311-07023,2023-11-03,2023-11-06,Standard Class,CUST-1465,Shruti Kumar,Small Business,North,Uttarakhand,PROD-0175,Desk Organizer Wood,Office Supplies,Binders & Organizers,219.06,1,0.15,48.08
ORD-202406-04894,2024-06-08,2024-06-11,Standard Class,CUST-1425,Tushar Tiwari,Consumer,North,Uttarakhand,PROD-0128,Samsung T7 SSD,Technology,Accessories,14969.05,1,0.0,1632.88
ORD-202211-00226,2022-11-24,2022-11-26,First Class,CUST-1180,Krishna Mishra,Consumer,North,Rajasthan,PROD-0169,Paper Shredder,Office Supplies,Office Equipment,26507.16,4,0.05,2622.63
ORD-202201-03355,2022-01-27,2022-01-27,Same Day,CUST-1364,Deepak Chatterjee,Corporate,West,Maharashtra,PROD-0174,Ring Binder Set,Office Supplies,Binders & Organizers,860.09,4,0.25,135.04
ORD-202403-05896,2024-03-23,2024-03-23,Same Day,CUST-1017,Sai Sinha,Consumer,South,Karnataka,PROD-0103,OnePlus 12,Technology,Phones,16835.47,2,0.05,4522.77
ORD-202307-08755,2023-07-18,2023-07-21,Standard Class,CUST-1131,Krishna Reddy,Consumer,West,Madhya Pradesh,PROD-0165,Pencil Box Premium,Office Supplies,Writing,1139.59,1,0.15,452.6
ORD-202311-03437,2023-11-04,2023-11-11,Standard Class,CUST-1372,Pooja Chopra,Consumer,East,Odisha,PROD-0153,Cushion Cover Set,Furniture,Furnishings,5956.59,2,0.0,34.38
ORD-202308-01694,2023-08-26,2023-08-30,Standard Class,CUST-1259,Sanjay Saxena,Corporate,West,Maharashtra,PROD-0104,Google Pixel 8,Technology,Phones,203162.28,4,0.05,60150.32
ORD-202210-06894,2022-10-16,2022-10-22,Standard Class,CUST-1388,Rajesh Sinha,Consumer,North,Uttar Pradesh,PROD-0106,Vivo X100,Technology,Phones,51501.12,4,0.0,7644.18
ORD-202111-01046,2021-11-24,2021-11-29,Second Class,CUST-1138,Neha Pandey,Corporate,East,West Bengal,PROD-0130,Apple Watch Ultra,Technology,Accessories,19499.86,2,0.0,5893.51
ORD-202110-03447,2021-10-02,2021-10-05,Standard Class,CUST-1264,Kavita Kapoor,Corporate,East,Jharkhand,PROD-0105,Xiaomi 14,Technology,Phones,18094.26,1,0.1,5220.16
ORD-202206-08051,2022-06-12,2022-06-19,Standard Class,CUST-1234,Tarun Menon,Consumer,West,Maharashtra,PROD-0158,Spiral Notebook Set,Office Supplies,Paper,1146.12,1,0.1,304.59
ORD-202409-09147,2024-09-24,2024-09-24,Same Day,CUST-1208,Sneha Pandey,Corporate,East,Jharkhand,PROD-0121,OnePlus Pad,Technology,Tablets,110875.74,3,0.1,27109.26
ORD-202106-05872,2021-06-01,2021-06-07,Standard Class,CUST-1002,Riya Nair,Small Business,South,Tamil Nadu,PROD-0178,Pen Stand Premium,Office Supplies,Binders & Organizers,3377.78,1,0.05,491.14
ORD-202201-04736,2022-01-20,2022-01-23,Standard Class,CUST-1227,Sanjay Menon,Small Business,West,Goa,PROD-0161,Envelope Pack 100,Office Supplies,Paper,259.65,1,0.1,39.84
ORD-202304-04497,2023-04-18,2023-04-21,First Class,CUST-1330,Kunal Chatterjee,Consumer,South,Telangana,PROD-0168,HP LaserJet Printer,Office Supplies,Office Equipment,17099.36,1,0.0,5547.86
